"","gene","peak_snp","post_prob.x","post_prob.y","post_prob.x.1","post_prob.y.1","post_prob.x.2","post_prob.y.2","post_prob.x.3","post_prob.y.3","post_prob.x.4","post_prob.y.4","post_prob.x.5","post_prob.y.5","post_prob.x.6","post_prob.y.6","post_prob.x.7","post_prob.y.7","post_prob.x.8","post_prob.y.8","post_prob.x.9","post_prob.y.9","post_prob.x.10","post_prob.y.10","post_prob.x.11","post_prob.y.11","post_prob.x.12","post_prob.y.12","post_prob.x.13","post_prob.y.13","post_prob.x.14","post_prob.y.14","post_prob.x.15","post_prob.y.15","post_prob.x.16","post_prob.y.16","post_prob.x.17","post_prob.y.17","post_prob.x.18","post_prob.y.18","post_prob.x.19","post_prob.y.19","post_prob.x.20","post_prob.y.20","post_prob.x.21","post_prob.y.21","post_prob.x.22","post_prob.y.22","post_prob.x.23","post_prob.y.23","post_prob.x.24","post_prob.y.24","post_prob.x.25","post_prob.y.25","post_prob.x.26","post_prob.y.26","post_prob.x.27","post_prob.y.27","post_prob.x.28","post_prob.y.28","post_prob.x.29","post_prob.y.29","post_prob.x.30","post_prob.y.30","post_prob.x.31","post_prob.y.31","post_prob.x.32","post_prob.y.32","post_prob.x.33","post_prob.y.33","post_prob.x.34","post_prob.y.34","post_prob.x.35","post_prob.y.35","post_prob.x.36","post_prob.y.36","post_prob.x.37","post_prob.y.37","post_prob.x.38","post_prob.y.38","post_prob.x.39","post_prob.y.39","post_prob.x.40","post_prob.y.40","post_prob.x.41","post_prob.y.41","post_prob.x.42","post_prob.y.42","post_prob.x.43","post_prob.y.43","post_prob.x.44","post_prob.y.44","post_prob.x.45","post_prob.y.45","post_prob.x.46","post_prob.y.46","post_prob.x.47","post_prob.y.47","post_prob.x.48","post_prob.y.48","post_prob.x.49","post_prob.y.49","average_rank"
"71","magt1","14:11581401",0.0755677368833203,0.0821068938807126,0.0721489526764934,0.0833333333333333,0.0760845321735251,0.0787091696182605,0.0812182741116751,0.0709577355564172,0.0731802257687816,0.085542034783575,0.0775862068965517,0.0750293083235639,0.0737577639751553,0.078125,0.0765326044513862,0.0736719658782474,0.0830733229329173,0.0717055337063092,0.0858150470219436,0.0777360394707333,0.0866231738597078,0.0761680408323518,0.0791311093871218,0.0783392087739914,0.0746561886051081,0.0776166209329675,0.0877125193199382,0.0741176470588235,0.0806262230919765,0.0749514563106796,0.0759575062901873,0.0802180685358255,0.0780944943381492,0.0848389630793401,0.0653442240373396,0.0820033482142857,0.0744349181605612,0.0700116686114352,0.0685249709639954,0.0819286554292434,0.07,0.0790715971675846,0.0845070422535211,0.072663000785546,0.0789708922286161,0.0702511773940345,0.0822704081632653,0.0713449966570091,0.0762349280435628,0.0824261275272162,0.0831363278171789,0.0725368502715283,0.0737091052424123,0.0813453265545561,0.075146771037182,0.0724925799406395,0.0714285714285714,0.0749223602484472,0.0817288801571709,0.0747833379927313,0.086328125,0.08003108003108,0.0769230769230769,0.0703616352201258,0.0666666666666667,0.0826510721247563,0.0844079718640094,0.063182527301092,0.0781311346682371,0.0771628994544037,0.075755894590846,0.0768932038834951,0.0843468026677128,0.0781733746130031,0.0698672911787666,0.0839194283463681,0.0719282660596302,0.0738403724269449,0.0695956454121306,0.0716803760282021,0.0836918263590145,0.087245696400626,0.0738123282292894,0.0644400785854617,0.0828080548892732,0.0692876605683145,0.0810773017116009,0.069515306122449,0.0847851335656214,0.0738878143133462,0.0768630511119782,0.0690196078431373,0.0855134713002733,0.0815047021943574,0.0810600155884645,0.0762910798122066,0.0744059213089209,0.0703404017857143,0.0776736924277908,0.077834847886211,0.076950558046513
"72","map6d1","2:44880680",0.0352388410336727,0.0278853601859024,0.030643910007758,0.0316901408450704,0.0284933645589383,0.0275482093663912,0.0324092151503319,0.0283055447848003,0.0315297781237836,0.0213924542979385,0.0289968652037618,0.0343884329816335,0.0283385093167702,0.03046875,0.0273330730183522,0.0302442807289647,0.0347113884555382,0.032570763861962,0.0336990595611285,0.0274725274725275,0.0265417642466823,0.0337652139772281,0.030643910007758,0.0446533490011751,0.0323884367106371,0.0290082320658565,0.0297527047913447,0.036078431372549,0.0223091976516634,0.0318446601941748,0.0336594911937378,0.0311526479750779,0.0312377977352597,0.0267085624509034,0.0315052508751459,0.0328125,0.0323460639127046,0.0365616491637495,0.0286488579171506,0.0299602396819175,0.0284615384615385,0.03147128245476,0.0285602503912363,0.0243519245875884,0.0359796636683614,0.0310047095761381,0.0256211180124224,0.0300312012480499,0.0311162971606379,0.0303265940902022,0.0342789598108747,0.034910783553142,0.0260149783208514,0.0328509972624169,0.026614481409002,0.0286162289298314,0.0298913043478261,0.0341614906832298,0.0333988212180747,0.0344422700587084,0.0328125,0.0295260295260295,0.0363139398672394,0.0345911949685535,0.0350877192982456,0.034307992202729,0.0289175459163736,0.0331513260530421,0.0290537887711033,0.0302304865827859,0.0330097087378641,0.036504854368932,0.0329540996469204,0.0328947368421053,0.0331772053083529,0.0275699094131548,0.0279828993392927,0.0318021201413428,0.0248833592534992,0.0335179900397292,0.0305044974579585,0.0262128325508607,0.0321947389085198,0.0326129666011788,0.0291180900317956,0.032308291163877,0.0266249021143305,0.0295031055900621,0.0344560588463027,0.027852998065764,0.0302658714675882,0.0376470588235294,0.024599765716517,0.0348746081504702,0.0345173143302528,0.0316901408450704,0.028827425009739,0.03515625,0.0376937660310026,0.0284472540497827,0.0311044166715673
"73","map6d1","2:45038809",0.0982772122161316,0.101084430673896,0.0841737781225756,0.0892018779342723,0.0930913348946136,0.0909090909090909,0.0942991019133151,0.0915083365645599,0.0953678474114441,0.0890704006223259,0.0909090909090909,0.0828448612739351,0.0980201863354037,0.08515625,0.0804373291682936,0.0899573478092284,0.0900936037441498,0.081426909654905,0.0893416927899686,0.0894819466248038,0.0893832943013271,0.0922654102866117,0.101629169899147,0.103016059537799,0.0919449901768173,0.0925127401019208,0.0937017001545595,0.0905882352941176,0.0990215264187867,0.0862135922330097,0.0915851272015656,0.0907320872274143,0.0913705583756345,0.093872741555381,0.0952936600544535,0.0953125,0.0923616523772408,0.08829249319331,0.0921409214092141,0.101136809094473,0.0959615384615385,0.0896931549960661,0.0780516431924883,0.0946582875098193,0.0907313257723895,0.097331240188383,0.0846273291925466,0.0951638065522621,0.0933488914819137,0.102255054432348,0.08451536643026,0.0942591155934833,0.0969649191959007,0.0840829096597575,0.0915851272015656,0.0848686789494316,0.093944099378882,0.0910326086956522,0.08762278978389,0.0943248532289628,0.0888671875,0.0916860916860917,0.0970324092151503,0.0845125786163522,0.0873294346978558,0.0914230019493177,0.0963266901133255,0.0980889235569423,0.0930506478209658,0.0896336710833983,0.0939805825242718,0.0897087378640777,0.0878775990584543,0.0864938080495356,0.0897736143637783,0.102008664828673,0.0979401476875243,0.0930506478209658,0.0940902021772939,0.0861731296513905,0.0983574501368792,0.0892018779342723,0.0863761287789556,0.075049115913556,0.0901991409605623,0.08816660179058,0.0965152701644479,0.0807453416149068,0.100077429345722,0.0928433268858801,0.092859929769801,0.0905882352941176,0.0909800859039438,0.0897335423197492,0.0865159781761496,0.088810641627543,0.0915465523957927,0.092578125,0.0850897736143638,0.0900829711576452,0.0913741592741256
"74","mapk1","5:12451112",0.0548159749412686,0.0499612703330751,0.0547766818131442,0.0539906103286385,0.06128024980484,0.0495867768595041,0.0542756735650137,0.0500193873594416,0.0509926041261191,0.0556203811746402,0.0528996865203762,0.0504103165298945,0.0593944099378882,0.05625,0.0488090589613432,0.0473051570376115,0.0483619344773791,0.0558355951919349,0.0489811912225705,0.0514128728414443,0.0523028883684621,0.0522182960345505,0.0659425911559348,0.0493537015276146,0.0538310412573674,0.0525284202273618,0.0510046367851623,0.0556862745098039,0.0536203522504892,0.047378640776699,0.0544031311154599,0.0580218068535826,0.0566185083951581,0.0545954438334643,0.0567872423181641,0.0491350446428571,0.0580670303975058,0.0474523531699728,0.0534262485481998,0.0509604076832615,0.0473076923076923,0.0511408339889851,0.0598591549295775,0.0533329592638312,0.053969495502542,0.0533751962323391,0.0516304347826087,0.0553822152886115,0.0544535200311163,0.0497667185069984,0.0500394011032309,0.0473235065942591,0.0507629934117912,0.0567070786077434,0.0590998043052838,0.0493923951391611,0.0512422360248447,0.0508540372670807,0.0527364580409767,0.0544031311154599,0.055078125,0.0477855477855478,0.0577899258102304,0.0574741689128482,0.050682261208577,0.0502923976608187,0.0543180930050801,0.0534321372854914,0.0522182960345505,0.0533904910366329,0.0520388349514563,0.0528155339805825,0.0561004315417811,0.0530185758513932,0.046448087431694,0.0622292241039779,0.0446949086669258,0.0490773458971339,0.0544323483670296,0.054445750097924,0.0590535784122018,0.0552481556002683,0.0522182960345505,0.0495088408644401,0.0585708707536119,0.0459322693655119,0.0571652310101801,0.0527950310559006,0.055666168906587,0.0499032882011605,0.0612563402262973,0.043921568627451,0.0558375634517767,0.0454545454545455,0.0557287607170694,0.0524256651017214,0.0581278869163559,0.049609375,0.0534738485558158,0.0505728960885026,0.0530132582029496
"75","mapre3a","17:36400200",0.123867322966775,0.127282283943787,0.127756843621855,0.131846635367762,0.128164380506301,0.129476584022039,0.127823952697049,0.134936021713843,0.121448034254574,0.123298327499028,0.129310344827586,0.120359515435717,0.120868456078083,0.114983258928571,0.133932057789926,0.115936409461031,0.135725429017161,0.120977122915859,0.128666592028661,0.122701278313523,0.11943793911007,0.121711817824892,0.121411947245927,0.127301214257736,0.129806342969408,0.127401019208154,0.125193199381762,0.137647058823529,0.113894324853229,0.128932038834951,0.119373776908023,0.107476635514019,0.131589222959781,0.128043990573449,0.126798910929599,0.123828125,0.127964591916268,0.125104184030672,0.130081300813008,0.127793022344179,0.126923076923077,0.126278520849725,0.131455399061033,0.120974076983504,0.131795072350411,0.135007849293564,0.124473158828749,0.117784711388456,0.127048952603212,0.127666074205732,0.14736012608353,0.132273079906905,0.11864406779661,0.120705067322197,0.127984344422701,0.120092960743686,0.124223602484472,0.120591171251109,0.12009542520348,0.114285714285714,0.137890625,0.127816627816628,0.126513080827802,0.14190251572327,0.124756335282651,0.141130604288499,0.120359515435717,0.123634945397816,0.114644680015705,0.124318004676539,0.123106796116505,0.138640776699029,0.130247155747352,0.122678018575851,0.126854020296643,0.123276880661678,0.123591138748543,0.129564193168433,0.125583203732504,0.132393262828045,0.124504162243701,0.116057455846188,0.118430646699198,0.125343811394892,0.125341663412729,0.135072012456209,0.125685199686766,0.123974046140195,0.111498257839721,0.122492401215805,0.118220834959032,0.124705882352941,0.13588442014838,0.130094043887147,0.131861708050328,0.122848200312989,0.125048694974679,0.13046875,0.12568306010929,0.118135124456736,0.125860667241018
"76","mettl13","20:14046054",0.0411119812059514,0.0445391169635941,0.0407292474786656,0.0332550860719875,0.0405932864949258,0.0421094057457694,0.0433424443576728,0.047859081593087,0.0492131457487627,0.0423959548813691,0.036833855799373,0.0468933177022274,0.0411490683229814,0.03984375,0.0472471690745802,0.0414889492051183,0.0436817472698908,0.042264443582784,0.0421518137035378,0.0447409733124019,0.0437158469945355,0.0435806831566549,0.0387897595034911,0.0430865648256953,0.0428290766208251,0.0501764014112113,0.0421174652241113,0.0431372549019608,0.0407045009784736,0.0388349514563107,0.0371819960861057,0.0412772585669782,0.0437329168293635,0.0435978004713276,0.0449519364338501,0.03984375,0.039360872954014,0.0495638161915875,0.0437475803329462,0.0435123480987848,0.0365384615384615,0.041699449252557,0.0430359937402191,0.0412411626080126,0.040281579976535,0.0382933393137475,0.0512422360248447,0.0405616224648986,0.044729677168417,0.0369362363919129,0.0441292356185973,0.0384018619084562,0.0429641308632243,0.0394994133750489,0.0446183953033268,0.0395923167385339,0.0493012422360248,0.0423136645962733,0.0451866404715128,0.0536203522504892,0.048828125,0.0456765456765457,0.0484185864896525,0.0467767295597484,0.0456140350877193,0.0460038986354776,0.0484564282923017,0.0417316692667707,0.0455437769925402,0.0424785658612627,0.0427184466019417,0.0372815533980583,0.0400156924284033,0.0410216718266254,0.0425448868071819,0.0452934226073257,0.0396424407306646,0.0482921083627797,0.04293490335481,0.0466118292205249,0.0383261634728197,0.0449921752738654,0.0510404397330192,0.0495088408644401,0.0417805544709098,0.0455430128454652,0.0454189506656225,0.0415372670807453,0.0391018195896245,0.0375241779497099,0.0397971127584862,0.038655462184874,0.0437329168293635,0.0499888042991491,0.0526110678098207,0.0485133020344288,0.0502532138683288,0.0443638392857143,0.0452771272443404,0.0351639668115369,0.043283891626666
"77","mgst2","14:46314911",0.0763508222396241,0.0786212238574748,0.0690457719162141,0.0688575899843505,0.070647931303669,0.0724124360487997,0.0698945724326435,0.0725918129950701,0.0735694822888283,0.0692337611824193,0.0732758620689655,0.0676045330207112,0.0795807453416149,0.070703125,0.0624755954705193,0.0876308646762311,0.0775295297526187,0.0690189996122528,0.0697492163009404,0.0686813186813187,0.0745511319281811,0.0730270906949352,0.0713731574864236,0.0658049353701528,0.0691552062868369,0.0819286554292434,0.0707109737248841,0.0780392156862745,0.0735812133072407,0.069126213592233,0.0742801230081074,0.0803015131286159,0.067551737602499,0.0648075412411626,0.0785686503306107,0.066796875,0.0759937646141855,0.0719564371839751,0.0685249709639954,0.06515652125217,0.0711538461538462,0.0609756097560976,0.0688575899843505,0.079732914375491,0.0624895245544444,0.0737833594976452,0.0675465838509317,0.0721528861154446,0.0680669000388954,0.0777604976671851,0.0764381402679275,0.0690457719162141,0.0737091052424123,0.0684395776300352,0.0677103718199609,0.0658565268522148,0.0725099822537711,0.0714285714285714,0.0711198428290766,0.0684931506849315,0.0737444196428571,0.0695415695415695,0.0679422100741898,0.0676100628930818,0.0705653021442495,0.0815650236702868,0.0711215318483783,0.0674726989079563,0.0675304279544562,0.0666406858924396,0.0702912621359223,0.0671844660194175,0.0725774813652413,0.0623894294559929,0.0655737704918033,0.0677432059866089,0.0637388262728333,0.0639968590498626,0.0695956454121306,0.0735549213810083,0.0684395776300352,0.0641627543035994,0.0667451904201021,0.0719056974459725,0.0679422100741898,0.0684257354167825,0.0794831636648395,0.0752273735581189,0.0739450251645374,0.0676982591876209,0.0671088568084276,0.0686274509803922,0.0726278797344787,0.0689655172413793,0.0709275136399065,0.0633802816901408,0.0732372419166342,0.06640625,0.071344931415189,0.0754642433820624,0.0707842682874014
"78","mlsl","14:46314911",0.0759592795614722,0.0735863671572424,0.0802948021722265,0.0590766823161189,0.0718188914910226,0.0574576938213302,0.0796563842249121,0.0682435052345871,0.0677306344881277,0.0700116686114352,0.0630877742946708,0.0793278624462681,0.0815217391304348,0.071875,0.0620851229988286,0.0682435052345871,0.0659126365054602,0.0694067468010857,0.076718540080609,0.0671114599686028,0.0679156908665105,0.0643894778170397,0.0682699767261443,0.0732471602036819,0.0648330058939096,0.0693845550764406,0.0707109737248841,0.0670588235294118,0.0684931506849315,0.0714563106796117,0.0743639921722113,0.0712616822429906,0.0698945724326435,0.0597014925373134,0.0715674834694671,0.0703125,0.0654715510522214,0.0711785297549592,0.0758807588075881,0.0631125049000392,0.0680769230769231,0.0613690007867821,0.0719874804381847,0.0608798114689709,0.0728252975026538,0.0678963893249608,0.0687111801242236,0.0741029641185647,0.0691504139578819,0.0711508553654743,0.0724980299448384,0.0737005430566331,0.0670082774931021,0.0688306609307783,0.0779703662286833,0.0693005544044352,0.0702639751552795,0.0846273291925466,0.0722986247544204,0.0692759295499022,0.075,0.071955821955822,0.0796563842249121,0.0715408805031447,0.0748538011695906,0.0662768031189084,0.0801094177413052,0.0798696233563628,0.066352571652925,0.0720966484801247,0.0679611650485437,0.069126213592233,0.073446169366138,0.0727554179566563,0.0784543325526932,0.0694030270635233,0.0699572483482316,0.0694935217903416,0.0653188180404355,0.063846455150803,0.0758701603441533,0.0672926447574335,0.071849234393404,0.0683693516699411,0.0695040999609527,0.067341377968081,0.0708692247454973,0.0710403726708075,0.0673635307781649,0.070323293727549,0.0629006186946101,0.063921568627451,0.0730183522061695,0.0650470219435737,0.063912704598597,0.0672926447574335,0.0634982469809116,0.069140625,0.0718188914910226,0.0671671276175425,0.0700457051003225
"79","mpz","2:44880680",0.0313234142521535,0.0333075135553834,0.030643910007758,0.0297339593114241,0.0308352849336456,0.0346320346320346,0.0296759078484967,0.0302442807289647,0.0307512650836902,0.0272267600155581,0.0352664576802508,0.0359515435717077,0.0298913043478261,0.03203125,0.027723545490043,0.0341217526172935,0.0335413416536661,0.0337340054284606,0.0295566502463054,0.0313971742543171,0.029664324746292,0.0318021201413428,0.025989138867339,0.0297688993341167,0.0318271119842829,0.0317522540180321,0.0336166924265842,0.0333333333333333,0.0348336594911937,0.0295145631067961,0.0234833659491194,0.0268691588785047,0.0312377977352597,0.0294579732914375,0.029560482302606,0.027734375,0.0331254871395168,0.0318942045896538,0.0267131242740999,0.0325362602900823,0.0374725274725275,0.0334382376081825,0.0305164319248826,0.0290652003142184,0.0262025811497849,0.0306122448979592,0.0271739130434783,0.0300312012480499,0.0280046674445741,0.0295489891135303,0.0319148936170213,0.0368502715283165,0.0350808040993299,0.0312866640594447,0.0317025440313112,0.0327042616340931,0.0326086956521739,0.0341614906832298,0.0302554027504912,0.0317025440313112,0.023828125,0.0271950271950272,0.0320187426786412,0.0283018867924528,0.0331384015594542,0.0296296296296296,0.0254005470887065,0.0273010920436817,0.0263054574008638,0.0346843335931411,0.032621359223301,0.0295145631067961,0.0298156139662613,0.0301857585139319,0.0245901639344262,0.032296179598267,0.0260396424407307,0.0286611700039262,0.0252721617418351,0.0352526439482961,0.0281579976535002,0.0273865414710485,0.0349430702787593,0.0282907662082515,0.0304568527918782,0.0276372129233165,0.0328895849647612,0.0295031055900621,0.0278745644599303,0.027852998065764,0.0312134217713617,0.0337254901960784,0.0339711050370949,0.0270376175548589,0.0276695245518316,0.0315224681421865,0.0280483054148812,0.02734375,0.029664324746292,0.0359541683129198,0.0304983261845663
"80","mul1a","2:44880680",0.0317149569303054,0.028272656855151,0.0310318076027929,0.0320813771517997,0.0261514441842311,0.0326643053915781,0.0351425224521671,0.0379992245056223,0.0435967302452316,0.0311162971606379,0.0340909090909091,0.0394685423993748,0.0333850931677019,0.03203125,0.0343615775087856,0.0341217526172935,0.030811232449298,0.042264443582784,0.0384012539184953,0.0345368916797488,0.0308352849336456,0.0345504515115823,0.0333591931730023,0.0395613004308656,0.0298624754420432,0.0313602508820071,0.0297527047913447,0.0349019607843137,0.0273972602739726,0.0295145631067961,0.0340508806262231,0.0338785046728972,0.0320187426786412,0.0322073841319717,0.0326721120186698,0.0359375,0.0339049103663289,0.0365616491637495,0.0367789392179636,0.0313602508820071,0.0323076923076923,0.036191974822974,0.028169014084507,0.0384917517674784,0.03324208056316,0.0345368916797488,0.0341614906832298,0.0351014040561622,0.0338389731621937,0.0276049766718507,0.0307328605200946,0.030643910007758,0.0417816318486401,0.0363707469691044,0.0328767123287671,0.035672285378283,0.0357142857142857,0.0256211180124224,0.0271119842829077,0.0344422700587084,0.029296875,0.0291375291375291,0.0296759078484967,0.0369496855345912,0.0269005847953216,0.034307992202729,0.0339976553341149,0.0300312012480499,0.0318021201413428,0.0311769290724864,0.0368932038834951,0.0318446601941748,0.0349156531973323,0.03328173374613,0.0382513661202186,0.0393855848759354,0.0295375048581422,0.0314095013741657,0.0291601866251944,0.0379945162553858,0.0316777473601877,0.0254303599374022,0.0255202198665096,0.0369351669941061,0.0285044904334244,0.026858699883223,0.0324980422866092,0.0357142857142857,0.0321331784746419,0.0402321083172147,0.0343347639484979,0.0270588235294118,0.0367044123389301,0.0266457680250784,0.0374123148869836,0.0277777777777778,0.0327230229840281,0.03203125,0.0359094457455113,0.0312129593046227,0.0330158987215518
"81","mul1a","2:45038809",0.105716523101018,0.0879163439194423,0.0923196276183088,0.0907668231611894,0.0886026541764247,0.0995670995670996,0.0843420538852011,0.0949980612640558,0.105099260412612,0.0941267989109296,0.095807210031348,0.0971082454083626,0.0811335403726708,0.08671875,0.104451386177275,0.094610314075223,0.0889235569422777,0.0808452888716557,0.0948275862068965,0.104003139717425,0.094847775175644,0.102866117000393,0.0930954228083786,0.0889150019584802,0.0986247544204322,0.0870246961975696,0.0958268933539413,0.0913725490196078,0.0904109589041096,0.0951456310679612,0.0818003913894325,0.105334890965732,0.0939086294416244,0.0997643362136685,0.0914041229093738,0.0921875,0.0927513639906469,0.0890704006223259,0.0969802555168409,0.0846726773814191,0.0926923076923077,0.101691581431943,0.0958528951486698,0.093872741555381,0.0915134923738756,0.0953689167974882,0.0987965838509317,0.0834633385335413,0.08829249319331,0.102838258164852,0.0937746256895193,0.0946470131885182,0.0989357508868743,0.0948377004301916,0.098238747553816,0.0987847902783222,0.0970496894409938,0.0947204968944099,0.0943025540275049,0.0935420743639922,0.098046875,0.0944055944055944,0.0941038656774697,0.0864779874213836,0.0859649122807018,0.0865497076023392,0.0826494724501759,0.0912636505460218,0.101295641931684,0.0857365549493375,0.102135922330097,0.0928155339805825,0.0890545311887014,0.0984907120743034,0.0866510538641686,0.094525403702245,0.0998834045860863,0.0851982724774244,0.101477449455677,0.0979240109674892,0.0985529917872507,0.104068857589984,0.104436592069101,0.0956777996070727,0.095275283092542,0.0965356169715843,0.0982772122161316,0.0927795031055901,0.0902051877661634,0.0924564796905222,0.0950058525165821,0.104901960784314,0.0972276454509957,0.0928683385579937,0.0911925175370226,0.0895931142410016,0.0907674328009349,0.09140625,0.101483216237315,0.0888976689055709,0.0940736476147259
"82","myo6b","17:36400200",0.130383711824589,0.121223857474826,0.122187742435997,0.123239436619718,0.122811419649827,0.132231404958678,0.132370167903163,0.132221791392012,0.131179447255742,0.12096460521198,0.132836990595611,0.12231340367331,0.123835403726708,0.1203125,0.126513080827802,0.133385032958511,0.113494539781591,0.127568825126018,0.131913345275414,0.120486656200942,0.129446860711498,0.125245386729486,0.122575640031032,0.125986234681887,0.122986247544204,0.117992943943552,0.119397217928903,0.126274509803922,0.124070450097847,0.128932038834951,0.129801509644954,0.117211838006231,0.126903553299492,0.131186174391202,0.139245429793855,0.115234375,0.133671083398285,0.134716897260655,0.125960953487086,0.139553116424931,0.133076923076923,0.127458693941778,0.115945674044266,0.126865671641791,0.129197161852617,0.111852433281005,0.140916149068323,0.122715622910631,0.1170750680669,0.136080870917574,0.132387706855792,0.111326609775019,0.144659046117462,0.114727079725124,0.119122169415711,0.127401019208154,0.121506211180124,0.125388198757764,0.121414538310413,0.123679060665362,0.123828125,0.123154623154623,0.131840240977297,0.123427672955975,0.123837371205792,0.120077972709552,0.121671411823815,0.1298751950078,0.122497055359246,0.134840218238504,0.128932038834951,0.120249653259362,0.129070223617105,0.128482972136223,0.131147540983607,0.122489168964159,0.13291877186164,0.129816590947333,0.128693623639191,0.116333725029377,0.12280015643332,0.118153364632238,0.127993718099725,0.128627561044064,0.126122608356111,0.128065395095368,0.121769772905247,0.118400621118012,0.128919860627178,0.134622823984526,0.131486539211861,0.133193277310924,0.118703631393987,0.132445141065831,0.122369446609509,0.118935837245696,0.124019144081474,0.125,0.111631537861046,0.125642038719874,0.125827484042207
"83","myoc","20:14046054",0.0411119812059514,0.0395042602633617,0.04344453064391,0.041471048513302,0.0437158469945355,0.0385674931129477,0.0425614994142913,0.0403257076386196,0.0385363954846244,0.0418403067177863,0.0470219435736677,0.0398593200468933,0.0493012422360248,0.034765625,0.0480281140179617,0.0368359829391237,0.0534321372854914,0.0379992245056223,0.0358262427227944,0.0416012558869702,0.0452771272443404,0.0412249705535925,0.047711404189294,0.045828437132785,0.0463654223968566,0.0415523324186593,0.0498454404945904,0.0427450980392157,0.0455689124965055,0.0466019417475728,0.0489236790606654,0.0416666666666667,0.0484185864896525,0.0475255302435192,0.044340723453909,0.039453125,0.0413094310210444,0.0451186308829249,0.0402632597754549,0.0392003136025088,0.0438461538461538,0.03933910306845,0.0457746478873239,0.0451688923802042,0.0574892452092296,0.0498430141287284,0.046972049689441,0.0518720748829953,0.0361726954492415,0.0454898911353033,0.0366430260047281,0.0424470796852488,0.0402049664958613,0.0453656628861948,0.0395303326810176,0.0466483731869855,0.046195652173913,0.0425354924578527,0.0459724950884086,0.037573385518591,0.040625,0.048951048951049,0.0470798237295699,0.032625786163522,0.0475633528265107,0.0510721247563353,0.0468933177022274,0.0413416536661466,0.0396544954848842,0.049103663289166,0.0510957004160888,0.0419417475728155,0.0404080031384857,0.053405572755418,0.0472287275565964,0.0421425758172509,0.0470268169452002,0.0510404397330192,0.0447122861586314,0.0434782608695652,0.0488854125928823,0.0463894477978985,0.0424028268551237,0.0487229862475442,0.0437329168293635,0.0467107824056053,0.043461237274863,0.046583850931677,0.0538133952768099,0.0456479690522244,0.0460397971127585,0.0443137254901961,0.0433424443576728,0.0454545454545455,0.0432579890880748,0.0457746478873239,0.0467471756914686,0.044140625,0.0425448868071819,0.0367443698143026,0.0442187685446951
"84","myot","14:11581401",0.077133907595928,0.075135553834237,0.0802948021722265,0.0747261345852895,0.0690866510538642,0.0826446280991736,0.0726278797344787,0.0868553702985653,0.0755157648890619,0.0750680669000389,0.0744514106583072,0.069558421258304,0.0803571428571429,0.083203125,0.0839515814135103,0.0787126793330748,0.078003120124805,0.0736719658782474,0.0807210031347962,0.0686813186813187,0.0726274116203859,0.0785237534354142,0.0733126454615981,0.0708969839404622,0.0730564131349986,0.0780086240689925,0.0738021638330757,0.0803921568627451,0.07321778026279,0.0827184466019417,0.073972602739726,0.0829439252336449,0.0839794723043454,0.0706991358994501,0.075873756737234,0.073828125,0.0744349181605612,0.0809023726176585,0.0777888391128809,0.0705605644845159,0.0726923076923077,0.0700236034618411,0.073943661971831,0.0746268656716418,0.073523660539695,0.0890894819466248,0.078027950310559,0.0873634945397816,0.0781796966161027,0.0847867140635414,0.0764381402679275,0.0752521334367727,0.0796216003153331,0.0844739929605006,0.0845401174168297,0.0725205801646413,0.0768633540372671,0.0733695652173913,0.0770137524557957,0.0806262230919765,0.080859375,0.0823620823620824,0.0800468566966029,0.0766509433962264,0.0892787524366472,0.0807017543859649,0.0687768659632669,0.0830733229329173,0.0753828032979976,0.0798908807482463,0.0761165048543689,0.0811373092926491,0.08552373479796,0.0684984520123839,0.0725995316159251,0.082315872390705,0.0843373493975904,0.071849234393404,0.0808709175738725,0.0779475127301214,0.0727694284596905,0.0633802816901408,0.0785237534354142,0.0742632612966601,0.0671612651308083,0.0747372518489685,0.0736100234925607,0.0795807453416149,0.0766550522648084,0.0831721470019342,0.0772532188841202,0.0741176470588235,0.0780944943381492,0.0768304970891178,0.078332034294622,0.0864632237871674,0.0775223996883522,0.07734375,0.0823575331772053,0.0813907546424338,0.0773669633439468
